tweet_id,tweet_text,label,tvt,cv_fold,tt,tvt2,tvt2_1,tvt2_2,tvt2_3
504419526998360064,nhl expansion to las vegas is reportedly 'a done deal.' URL URL,false,training,2,training,testting,training,testting,training
745365403237376000,causes of death in usa in 2016 (through june 15) URL,unverified,validation,2,training,training,validation,training,training
407205404075376640,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.,true,training,0,test,training,training,validation,testting
534461459938304001,17yr old @kyliejenner says she pregnant by 24yr old rapper @tyga (full video) ➡️ URL URL,false,training,1,training,training,training,training,training
489874311143260160,.@vp biden: malaysia airlines #mh17 was 'shot down not an accident. blown out of the sky.' URL,false,training,3,training,validation,validation,testting,validation
522553662996901888,ebola is not real and the only people who have gotten sick are those who got shots fr the red cross URL,false,test,0,training,training,testting,training,testting
407163499723624449,paul walker died shortly after attending a charity event for his organization reach out worldwide URL,true,training,1,test,training,training,validation,training
538256153080127489,"this young woman was shot with a nerf bullet by a #ferguson police officer, she lost her eye. #humanrights #nyc #rt URL",true,training,0,training,training,training,training,training
531606992788287489,pentagon officials skeptical over iraqi claims of wounded islamic state leader URL #isis URL,unverified,training,3,training,testting,training,training,training
693916809125351425,study: 90% of workplace injuries caused by bare-knuckle boxing URL URL,non-rumor,training,3,test,training,training,validation,training
535252460148113409,raven symone blasts bill cosby rape story URL URL,false,validation,3,test,training,validation,validation,training
693139276708585472,retreating clinton campaign torches iowa town to slow advance of sanders volunteers URL URL,non-rumor,training,2,training,validation,validation,training,training
767330549262278658,part 1: nate diaz part 2: conor mcgregor can we expect a trilogy? URL,non-rumor,training,2,training,training,training,training,training
536915851233202176,afghan woman kills 25 taliban rebels to avenge her son’s murder URL URL,unverified,test,3,training,training,training,testting,training
531833233143783424,"no, vladimir putin has not been driving round in a motorcade shaped like a penis URL URL",false,training,1,training,validation,training,validation,validation
763430916236640256,hillary surroagte bob beckel calls for assassination of julian assange URL,unverified,training,3,test,training,training,validation,training
558312304753016832,"the asiago ranch is a ‘wich of art. call us leonardo da ranchi. actually, please don’t. URL",unverified,training,3,test,validation,training,training,training
665302351742275584,"breaking: hollande decides state of emergency for all of france, borders closed. URL URL",non-rumor,test,2,training,training,training,training,training
295944137948151809,a photo of black nurses saving the life of a kkk member. URL,false,training,2,training,testting,testting,training,training
489812926828924928,"#mh17 was shot down by ""terrorists,"" an advisor to ukraine’s minister of internal affairs says URL URL",false,training,2,test,validation,validation,training,training
547587399728267264,"viral video: prankster @joshpalerlin gave homeless man $100, was shocked by results URL URL",unverified,training,3,training,validation,training,training,validation
516425769560866817,hong kong's pro-democracy protesters use 'hands up don't shoot' symbol of #ferguson via @gettyimages #occupycentral URL,unverified,test,2,training,training,validation,testting,training
691206970074738688,greek islanders to be nominated for nobel peace prize URL URL,non-rumor,training,3,training,training,validation,training,validation
570341828479725570,confirmed: jamie dornan not leaving fifty shades of grey #fiftyshades #jamiedornan URL URL,false,training,0,training,validation,training,validation,training
524923341359300608,uniformed canadian soldier shot at war memorial in #ottawa.,true,training,3,test,training,training,validation,validation
